Account_ID,Base_Hardware,Connected_Device_Count,Avg_Monthly_Data_Usage_GB,Data_Tier_Ceiling_Hits_6M,Upgrade_Page_Views_30D,Propensity_Score_Calculated,Marketing_Action_Segment,Actual_Upgrade_Occurred
IOT_ACC_002332,Smart_Cam_Solo,4,2.32,2,2,41.6,Low_Propensity_Keep_Basic,0
IOT_ACC_002333,Video_Doorbell_Basic,3,6.72,4,4,99.8,Hot_Lead_Direct_Offer,1
IOT_ACC_002334,Smart_Cam_Solo,1,1.8,1,0,18.9,Low_Propensity_Keep_Basic,1
IOT_ACC_002335,Multi_Sensor_Hub,3,1.78,2,1,47.4,Warm_Educational_Nurture,0
IOT_ACC_002336,Video_Doorbell_Basic,5,3.49,0,0,41.5,Low_Propensity_Keep_Basic,0
IOT_ACC_002337,Smart_Cam_Solo,8,5.3,6,2,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002338,Smart_Cam_Solo,4,6.33,5,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002339,Multi_Sensor_Hub,5,1.27,1,1,38.5,Low_Propensity_Keep_Basic,1
IOT_ACC_002340,Video_Doorbell_Basic,2,3.12,2,2,52.5,Warm_Educational_Nurture,0
IOT_ACC_002341,Smart_Cam_Solo,3,3.41,1,4,53.7,Warm_Educational_Nurture,1
IOT_ACC_002342,Smart_Cam_Solo,4,1.42,1,2,40.7,Low_Propensity_Keep_Basic,0
IOT_ACC_002343,Multi_Sensor_Hub,4,3.69,0,1,54.3,Warm_Educational_Nurture,0
IOT_ACC_002344,Multi_Sensor_Hub,3,3.78,0,2,49.8,Warm_Educational_Nurture,1
IOT_ACC_002345,Video_Doorbell_Basic,2,1.49,2,1,33.1,Low_Propensity_Keep_Basic,0
IOT_ACC_002346,Video_Doorbell_Basic,6,4.29,2,1,65.9,Warm_Educational_Nurture,1
IOT_ACC_002347,Smart_Cam_Solo,5,5.88,6,1,98.7,Hot_Lead_Direct_Offer,1
IOT_ACC_002348,Multi_Sensor_Hub,5,2.44,1,3,43.8,Low_Propensity_Keep_Basic,0
IOT_ACC_002349,Video_Doorbell_Basic,3,3.12,2,2,52.4,Warm_Educational_Nurture,0
IOT_ACC_002350,Smart_Cam_Solo,4,3.74,2,7,78.2,Hot_Lead_Direct_Offer,1
IOT_ACC_002351,Smart_Cam_Solo,2,2.12,2,0,35.5,Low_Propensity_Keep_Basic,0
IOT_ACC_002352,Multi_Sensor_Hub,2,5.9,6,3,83.6,Hot_Lead_Direct_Offer,1
IOT_ACC_002353,Video_Doorbell_Basic,7,4.61,3,3,87.9,Hot_Lead_Direct_Offer,1
IOT_ACC_002354,Smart_Cam_Solo,6,2.1,0,3,40.4,Low_Propensity_Keep_Basic,1
IOT_ACC_002355,Video_Doorbell_Basic,5,3.65,0,2,46.4,Warm_Educational_Nurture,0
IOT_ACC_002356,Smart_Cam_Solo,5,7.08,5,8,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002357,Video_Doorbell_Basic,5,6.6,3,1,88.7,Hot_Lead_Direct_Offer,1
IOT_ACC_002358,Multi_Sensor_Hub,5,1.6,1,1,42.9,Low_Propensity_Keep_Basic,1
IOT_ACC_002359,Video_Doorbell_Basic,2,3.03,0,1,39.7,Low_Propensity_Keep_Basic,1
IOT_ACC_002360,Video_Doorbell_Basic,4,2.53,2,1,51.0,Warm_Educational_Nurture,1
IOT_ACC_002361,Smart_Cam_Solo,1,3.06,0,1,34.3,Low_Propensity_Keep_Basic,0
IOT_ACC_002362,Multi_Sensor_Hub,4,4.27,1,1,53.9,Warm_Educational_Nurture,1
IOT_ACC_002363,Video_Doorbell_Basic,2,0.95,0,0,6.1,Low_Propensity_Keep_Basic,0
IOT_ACC_002364,Smart_Cam_Solo,2,1.99,2,0,29.3,Low_Propensity_Keep_Basic,0
IOT_ACC_002365,Smart_Cam_Solo,2,4.26,1,3,56.5,Warm_Educational_Nurture,1
IOT_ACC_002366,Multi_Sensor_Hub,4,2.78,0,3,43.4,Low_Propensity_Keep_Basic,0
IOT_ACC_002367,Smart_Cam_Solo,2,2.84,2,1,41.3,Low_Propensity_Keep_Basic,1
IOT_ACC_002368,Video_Doorbell_Basic,5,3.18,0,1,47.0,Warm_Educational_Nurture,1
IOT_ACC_002369,Video_Doorbell_Basic,4,2.99,1,2,36.0,Low_Propensity_Keep_Basic,0
IOT_ACC_002370,Smart_Cam_Solo,2,3.77,1,1,47.0,Warm_Educational_Nurture,0
IOT_ACC_002371,Smart_Cam_Solo,7,0.7,2,0,37.2,Low_Propensity_Keep_Basic,0
IOT_ACC_002372,Multi_Sensor_Hub,3,1.68,1,3,33.6,Low_Propensity_Keep_Basic,0
IOT_ACC_002373,Smart_Cam_Solo,1,1.83,0,1,27.0,Low_Propensity_Keep_Basic,0
IOT_ACC_002374,Video_Doorbell_Basic,3,0.76,2,0,23.3,Low_Propensity_Keep_Basic,0
IOT_ACC_002375,Multi_Sensor_Hub,2,6.61,4,5,94.2,Hot_Lead_Direct_Offer,1
IOT_ACC_002376,Multi_Sensor_Hub,4,3.24,1,0,48.7,Warm_Educational_Nurture,0
IOT_ACC_002377,Multi_Sensor_Hub,3,0.68,0,0,18.9,Low_Propensity_Keep_Basic,0
IOT_ACC_002378,Video_Doorbell_Basic,3,7.02,6,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002379,Smart_Cam_Solo,9,4.06,1,3,75.4,Hot_Lead_Direct_Offer,1
IOT_ACC_002380,Video_Doorbell_Basic,3,3.95,0,2,49.3,Warm_Educational_Nurture,1
IOT_ACC_002381,Multi_Sensor_Hub,3,4.01,1,6,72.9,Warm_Educational_Nurture,1
IOT_ACC_002382,Video_Doorbell_Basic,2,3.02,0,2,36.3,Low_Propensity_Keep_Basic,0
IOT_ACC_002383,Multi_Sensor_Hub,5,2.81,0,1,40.8,Low_Propensity_Keep_Basic,0
IOT_ACC_002384,Multi_Sensor_Hub,3,3.25,1,2,49.1,Warm_Educational_Nurture,1
IOT_ACC_002385,Multi_Sensor_Hub,2,2.75,0,2,46.1,Warm_Educational_Nurture,0
IOT_ACC_002386,Video_Doorbell_Basic,6,5.97,5,1,97.2,Hot_Lead_Direct_Offer,1
IOT_ACC_002387,Video_Doorbell_Basic,5,6.49,5,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002388,Video_Doorbell_Basic,3,3.05,2,2,60.8,Warm_Educational_Nurture,0
IOT_ACC_002389,Video_Doorbell_Basic,3,3.25,1,3,51.6,Warm_Educational_Nurture,0
IOT_ACC_002390,Video_Doorbell_Basic,1,2.22,2,1,26.5,Low_Propensity_Keep_Basic,0
IOT_ACC_002391,Smart_Cam_Solo,4,2.46,2,1,49.4,Warm_Educational_Nurture,1
IOT_ACC_002392,Video_Doorbell_Basic,4,1.06,2,0,36.7,Low_Propensity_Keep_Basic,0
IOT_ACC_002393,Smart_Cam_Solo,3,5.25,4,1,78.7,Hot_Lead_Direct_Offer,1
IOT_ACC_002394,Smart_Cam_Solo,5,2.26,0,1,38.4,Low_Propensity_Keep_Basic,0
IOT_ACC_002395,Multi_Sensor_Hub,2,0.89,1,0,10.3,Low_Propensity_Keep_Basic,0
IOT_ACC_002396,Multi_Sensor_Hub,2,5.91,6,2,92.2,Hot_Lead_Direct_Offer,1
IOT_ACC_002397,Video_Doorbell_Basic,2,4.45,0,3,50.6,Warm_Educational_Nurture,1
IOT_ACC_002398,Multi_Sensor_Hub,4,3.24,0,0,42.1,Low_Propensity_Keep_Basic,1
IOT_ACC_002399,Smart_Cam_Solo,5,3.32,1,2,53.4,Warm_Educational_Nurture,1
IOT_ACC_002400,Smart_Cam_Solo,4,3.4,2,2,50.1,Warm_Educational_Nurture,1
IOT_ACC_002401,Smart_Cam_Solo,6,1.65,0,2,33.3,Low_Propensity_Keep_Basic,0
IOT_ACC_002402,Smart_Cam_Solo,5,2.94,2,1,41.4,Low_Propensity_Keep_Basic,1
IOT_ACC_002403,Smart_Cam_Solo,4,4.59,5,0,70.4,Warm_Educational_Nurture,1
IOT_ACC_002404,Smart_Cam_Solo,3,2.59,0,1,27.5,Low_Propensity_Keep_Basic,0
IOT_ACC_002405,Video_Doorbell_Basic,4,1.39,0,0,18.5,Low_Propensity_Keep_Basic,0
IOT_ACC_002406,Video_Doorbell_Basic,1,2.7,0,4,43.8,Low_Propensity_Keep_Basic,0
IOT_ACC_002407,Smart_Cam_Solo,3,1.57,2,0,34.2,Low_Propensity_Keep_Basic,0
IOT_ACC_002408,Multi_Sensor_Hub,6,1.24,2,0,44.8,Low_Propensity_Keep_Basic,1
IOT_ACC_002409,Smart_Cam_Solo,4,3.03,0,2,33.5,Low_Propensity_Keep_Basic,0
IOT_ACC_002410,Video_Doorbell_Basic,2,1.15,0,2,27.1,Low_Propensity_Keep_Basic,1
IOT_ACC_002411,Video_Doorbell_Basic,3,5.68,5,2,82.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002412,Smart_Cam_Solo,5,7.6,6,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002413,Multi_Sensor_Hub,1,1.3,0,1,23.7,Low_Propensity_Keep_Basic,0
IOT_ACC_002414,Smart_Cam_Solo,5,7.51,6,2,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002415,Multi_Sensor_Hub,2,4.33,1,3,56.9,Warm_Educational_Nurture,1
IOT_ACC_002416,Video_Doorbell_Basic,6,1.44,2,1,53.0,Warm_Educational_Nurture,1
IOT_ACC_002417,Multi_Sensor_Hub,3,6.5,5,7,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002418,Video_Doorbell_Basic,3,2.78,0,0,28.2,Low_Propensity_Keep_Basic,1
IOT_ACC_002419,Multi_Sensor_Hub,8,5.19,5,2,96.2,Hot_Lead_Direct_Offer,1
IOT_ACC_002420,Multi_Sensor_Hub,4,3.71,1,2,51.9,Warm_Educational_Nurture,0
IOT_ACC_002421,Multi_Sensor_Hub,3,4.0,2,0,51.7,Warm_Educational_Nurture,0
IOT_ACC_002422,Multi_Sensor_Hub,3,10.22,3,7,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002423,Video_Doorbell_Basic,4,4.33,0,3,63.4,Warm_Educational_Nurture,0
IOT_ACC_002424,Smart_Cam_Solo,3,2.71,1,0,30.6,Low_Propensity_Keep_Basic,1
IOT_ACC_002425,Smart_Cam_Solo,4,2.41,0,0,32.7,Low_Propensity_Keep_Basic,1
IOT_ACC_002426,Smart_Cam_Solo,3,6.06,6,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002427,Smart_Cam_Solo,4,2.75,1,4,56.6,Warm_Educational_Nurture,0
IOT_ACC_002428,Smart_Cam_Solo,4,0.98,0,1,16.6,Low_Propensity_Keep_Basic,0
IOT_ACC_002429,Multi_Sensor_Hub,5,3.49,2,4,82.4,Hot_Lead_Direct_Offer,0
IOT_ACC_002430,Multi_Sensor_Hub,3,3.17,1,0,40.4,Low_Propensity_Keep_Basic,0
IOT_ACC_002431,Multi_Sensor_Hub,4,0.99,2,2,41.6,Low_Propensity_Keep_Basic,0
IOT_ACC_002432,Video_Doorbell_Basic,3,2.46,0,2,31.3,Low_Propensity_Keep_Basic,0
IOT_ACC_002433,Video_Doorbell_Basic,4,6.57,6,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002434,Multi_Sensor_Hub,6,7.12,5,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002435,Smart_Cam_Solo,3,4.07,0,0,45.1,Warm_Educational_Nurture,0
IOT_ACC_002436,Smart_Cam_Solo,2,3.81,0,1,39.1,Low_Propensity_Keep_Basic,1
IOT_ACC_002437,Smart_Cam_Solo,3,3.42,0,3,50.5,Warm_Educational_Nurture,0
IOT_ACC_002438,Video_Doorbell_Basic,5,1.54,0,2,37.0,Low_Propensity_Keep_Basic,0
IOT_ACC_002439,Multi_Sensor_Hub,2,6.43,6,2,97.2,Hot_Lead_Direct_Offer,0
IOT_ACC_002440,Smart_Cam_Solo,2,0.55,2,0,15.0,Low_Propensity_Keep_Basic,0
IOT_ACC_002441,Multi_Sensor_Hub,4,1.51,2,2,47.9,Warm_Educational_Nurture,0
IOT_ACC_002442,Smart_Cam_Solo,3,4.44,1,2,64.3,Warm_Educational_Nurture,0
IOT_ACC_002443,Video_Doorbell_Basic,3,1.93,0,0,20.6,Low_Propensity_Keep_Basic,0
IOT_ACC_002444,Video_Doorbell_Basic,3,0.28,0,0,11.5,Low_Propensity_Keep_Basic,1
IOT_ACC_002445,Smart_Cam_Solo,5,5.27,3,0,71.6,Warm_Educational_Nurture,1
IOT_ACC_002446,Video_Doorbell_Basic,4,1.86,1,0,25.6,Low_Propensity_Keep_Basic,0
IOT_ACC_002447,Video_Doorbell_Basic,6,4.1,0,4,67.9,Warm_Educational_Nurture,1
IOT_ACC_002448,Video_Doorbell_Basic,1,0.83,1,0,18.0,Low_Propensity_Keep_Basic,0
IOT_ACC_002449,Smart_Cam_Solo,6,3.17,1,1,45.8,Warm_Educational_Nurture,0
IOT_ACC_002450,Video_Doorbell_Basic,3,3.35,0,3,52.9,Warm_Educational_Nurture,1
IOT_ACC_002451,Multi_Sensor_Hub,5,1.28,1,1,33.1,Low_Propensity_Keep_Basic,1
IOT_ACC_002452,Video_Doorbell_Basic,4,2.47,2,1,43.1,Low_Propensity_Keep_Basic,0
IOT_ACC_002453,Smart_Cam_Solo,5,2.71,2,1,56.2,Warm_Educational_Nurture,1
IOT_ACC_002454,Video_Doorbell_Basic,5,2.84,1,1,38.5,Low_Propensity_Keep_Basic,0
IOT_ACC_002455,Video_Doorbell_Basic,1,2.58,1,3,32.1,Low_Propensity_Keep_Basic,0
IOT_ACC_002456,Multi_Sensor_Hub,4,1.33,1,0,24.7,Low_Propensity_Keep_Basic,1
IOT_ACC_002457,Multi_Sensor_Hub,3,8.43,3,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002458,Video_Doorbell_Basic,2,1.82,1,1,30.1,Low_Propensity_Keep_Basic,0
IOT_ACC_002459,Video_Doorbell_Basic,5,2.34,2,0,43.6,Low_Propensity_Keep_Basic,1
IOT_ACC_002460,Video_Doorbell_Basic,2,2.96,2,3,45.5,Warm_Educational_Nurture,1
IOT_ACC_002461,Video_Doorbell_Basic,2,2.07,1,2,27.1,Low_Propensity_Keep_Basic,1
IOT_ACC_002462,Smart_Cam_Solo,2,4.05,2,1,42.9,Low_Propensity_Keep_Basic,0
IOT_ACC_002463,Smart_Cam_Solo,5,1.89,2,1,42.7,Low_Propensity_Keep_Basic,1
IOT_ACC_002464,Smart_Cam_Solo,4,1.43,1,0,33.2,Low_Propensity_Keep_Basic,0
IOT_ACC_002465,Smart_Cam_Solo,3,0.96,1,0,18.4,Low_Propensity_Keep_Basic,0
IOT_ACC_002466,Video_Doorbell_Basic,3,1.5,2,0,35.9,Low_Propensity_Keep_Basic,1
IOT_ACC_002467,Video_Doorbell_Basic,3,2.86,0,1,37.4,Low_Propensity_Keep_Basic,0
IOT_ACC_002468,Multi_Sensor_Hub,6,1.3,2,0,29.8,Low_Propensity_Keep_Basic,1
IOT_ACC_002469,Multi_Sensor_Hub,4,1.68,1,2,30.1,Low_Propensity_Keep_Basic,1
IOT_ACC_002470,Video_Doorbell_Basic,3,2.36,1,1,34.4,Low_Propensity_Keep_Basic,1
IOT_ACC_002471,Video_Doorbell_Basic,4,2.79,0,2,44.1,Low_Propensity_Keep_Basic,1
IOT_ACC_002472,Multi_Sensor_Hub,6,1.27,1,0,34.0,Low_Propensity_Keep_Basic,1
IOT_ACC_002473,Multi_Sensor_Hub,6,1.17,0,1,25.4,Low_Propensity_Keep_Basic,0
IOT_ACC_002474,Video_Doorbell_Basic,4,2.7,2,2,61.9,Warm_Educational_Nurture,1
IOT_ACC_002475,Multi_Sensor_Hub,3,5.82,6,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002476,Smart_Cam_Solo,4,1.38,2,1,42.2,Low_Propensity_Keep_Basic,0
IOT_ACC_002477,Smart_Cam_Solo,4,2.97,2,1,51.3,Warm_Educational_Nurture,1
IOT_ACC_002478,Video_Doorbell_Basic,4,2.37,1,3,51.2,Warm_Educational_Nurture,0
IOT_ACC_002479,Video_Doorbell_Basic,4,2.6,2,0,34.7,Low_Propensity_Keep_Basic,0
IOT_ACC_002480,Video_Doorbell_Basic,3,0.76,1,0,19.6,Low_Propensity_Keep_Basic,0
IOT_ACC_002481,Smart_Cam_Solo,8,8.89,4,6,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002482,Video_Doorbell_Basic,2,3.52,2,1,50.0,Warm_Educational_Nurture,1
IOT_ACC_002483,Smart_Cam_Solo,1,2.18,1,2,26.8,Low_Propensity_Keep_Basic,1
IOT_ACC_002484,Multi_Sensor_Hub,2,2.86,2,2,49.3,Warm_Educational_Nurture,1
IOT_ACC_002485,Multi_Sensor_Hub,3,1.36,2,1,31.9,Low_Propensity_Keep_Basic,1
IOT_ACC_002486,Video_Doorbell_Basic,6,1.23,0,0,29.2,Low_Propensity_Keep_Basic,0
IOT_ACC_002487,Multi_Sensor_Hub,2,2.7,2,0,41.4,Low_Propensity_Keep_Basic,0
IOT_ACC_002488,Smart_Cam_Solo,4,1.61,0,1,24.0,Low_Propensity_Keep_Basic,0
IOT_ACC_002489,Smart_Cam_Solo,3,3.01,2,1,52.2,Warm_Educational_Nurture,0
IOT_ACC_002490,Multi_Sensor_Hub,4,1.42,1,0,14.4,Low_Propensity_Keep_Basic,1
IOT_ACC_002491,Multi_Sensor_Hub,3,9.35,3,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002492,Smart_Cam_Solo,5,5.94,6,7,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002493,Smart_Cam_Solo,2,4.65,4,2,76.5,Hot_Lead_Direct_Offer,1
IOT_ACC_002494,Video_Doorbell_Basic,2,2.91,2,0,39.4,Low_Propensity_Keep_Basic,0
IOT_ACC_002495,Video_Doorbell_Basic,5,4.03,1,5,72.7,Warm_Educational_Nurture,1
IOT_ACC_002496,Smart_Cam_Solo,3,0.6,2,0,28.9,Low_Propensity_Keep_Basic,0
IOT_ACC_002497,Video_Doorbell_Basic,3,3.4,2,2,52.7,Warm_Educational_Nurture,0
IOT_ACC_002498,Multi_Sensor_Hub,5,2.87,0,2,47.0,Warm_Educational_Nurture,0
IOT_ACC_002499,Multi_Sensor_Hub,4,4.62,6,2,85.7,Hot_Lead_Direct_Offer,0
IOT_ACC_002500,Video_Doorbell_Basic,6,3.15,1,1,52.4,Warm_Educational_Nurture,1
IOT_ACC_002501,Video_Doorbell_Basic,5,2.74,1,3,54.8,Warm_Educational_Nurture,1
IOT_ACC_002502,Smart_Cam_Solo,3,4.76,5,1,82.6,Hot_Lead_Direct_Offer,1
IOT_ACC_002503,Smart_Cam_Solo,3,1.05,1,0,26.8,Low_Propensity_Keep_Basic,0
IOT_ACC_002504,Multi_Sensor_Hub,2,1.08,2,2,36.8,Low_Propensity_Keep_Basic,1
IOT_ACC_002505,Smart_Cam_Solo,3,2.0,0,4,47.6,Warm_Educational_Nurture,0
IOT_ACC_002506,Video_Doorbell_Basic,4,3.87,2,3,62.7,Warm_Educational_Nurture,0
IOT_ACC_002507,Video_Doorbell_Basic,8,1.77,2,2,68.1,Warm_Educational_Nurture,1
IOT_ACC_002508,Video_Doorbell_Basic,4,5.96,5,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002509,Video_Doorbell_Basic,3,3.28,1,1,47.3,Warm_Educational_Nurture,1
IOT_ACC_002510,Smart_Cam_Solo,3,5.4,3,4,77.1,Hot_Lead_Direct_Offer,1
IOT_ACC_002511,Smart_Cam_Solo,4,1.42,0,0,32.7,Low_Propensity_Keep_Basic,0
IOT_ACC_002512,Smart_Cam_Solo,1,2.85,1,1,31.5,Low_Propensity_Keep_Basic,0
IOT_ACC_002513,Video_Doorbell_Basic,4,6.51,5,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002514,Smart_Cam_Solo,3,2.22,1,3,51.6,Warm_Educational_Nurture,0
IOT_ACC_002515,Smart_Cam_Solo,2,5.44,3,3,72.9,Warm_Educational_Nurture,1
IOT_ACC_002516,Video_Doorbell_Basic,7,2.4,0,1,51.7,Warm_Educational_Nurture,1
IOT_ACC_002517,Smart_Cam_Solo,4,2.81,1,1,47.3,Warm_Educational_Nurture,0
IOT_ACC_002518,Smart_Cam_Solo,5,6.68,3,8,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002519,Video_Doorbell_Basic,3,1.99,2,2,51.8,Warm_Educational_Nurture,1
IOT_ACC_002520,Multi_Sensor_Hub,3,1.22,0,1,21.3,Low_Propensity_Keep_Basic,0
IOT_ACC_002521,Multi_Sensor_Hub,2,4.16,0,2,41.2,Low_Propensity_Keep_Basic,0
IOT_ACC_002522,Video_Doorbell_Basic,2,5.87,6,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002523,Video_Doorbell_Basic,5,1.54,2,1,43.7,Low_Propensity_Keep_Basic,0
IOT_ACC_002524,Multi_Sensor_Hub,6,4.89,4,4,84.1,Hot_Lead_Direct_Offer,1
IOT_ACC_002525,Video_Doorbell_Basic,7,2.54,2,4,64.4,Warm_Educational_Nurture,1
IOT_ACC_002526,Video_Doorbell_Basic,5,2.14,0,2,39.6,Low_Propensity_Keep_Basic,0
IOT_ACC_002527,Smart_Cam_Solo,2,3.96,2,2,50.2,Warm_Educational_Nurture,1
IOT_ACC_002528,Multi_Sensor_Hub,5,3.75,1,1,52.0,Warm_Educational_Nurture,1
IOT_ACC_002529,Smart_Cam_Solo,3,2.67,0,2,46.4,Warm_Educational_Nurture,0
IOT_ACC_002530,Smart_Cam_Solo,3,3.51,1,5,63.7,Warm_Educational_Nurture,0
IOT_ACC_002531,Multi_Sensor_Hub,2,2.02,2,1,33.9,Low_Propensity_Keep_Basic,1
IOT_ACC_002532,Smart_Cam_Solo,7,2.33,2,1,61.5,Warm_Educational_Nurture,1
IOT_ACC_002533,Multi_Sensor_Hub,1,5.02,6,2,77.0,Hot_Lead_Direct_Offer,0
IOT_ACC_002534,Video_Doorbell_Basic,5,0.19,1,0,25.3,Low_Propensity_Keep_Basic,0
IOT_ACC_002535,Smart_Cam_Solo,4,1.98,0,2,32.9,Low_Propensity_Keep_Basic,0
IOT_ACC_002536,Multi_Sensor_Hub,2,4.75,3,4,81.2,Hot_Lead_Direct_Offer,1
IOT_ACC_002537,Video_Doorbell_Basic,2,1.98,0,1,26.8,Low_Propensity_Keep_Basic,0
IOT_ACC_002538,Smart_Cam_Solo,3,2.12,0,1,19.1,Low_Propensity_Keep_Basic,0
IOT_ACC_002539,Smart_Cam_Solo,2,4.67,3,1,64.1,Warm_Educational_Nurture,1
IOT_ACC_002540,Smart_Cam_Solo,3,3.21,2,2,43.2,Low_Propensity_Keep_Basic,0
IOT_ACC_002541,Multi_Sensor_Hub,7,4.12,2,2,67.6,Warm_Educational_Nurture,1
IOT_ACC_002542,Smart_Cam_Solo,4,1.96,2,1,33.5,Low_Propensity_Keep_Basic,1
IOT_ACC_002543,Multi_Sensor_Hub,4,6.52,6,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002544,Smart_Cam_Solo,4,5.48,5,4,92.4,Hot_Lead_Direct_Offer,1
IOT_ACC_002545,Multi_Sensor_Hub,6,4.0,1,1,58.4,Warm_Educational_Nurture,0
IOT_ACC_002546,Video_Doorbell_Basic,6,2.68,0,2,47.6,Warm_Educational_Nurture,0
IOT_ACC_002547,Multi_Sensor_Hub,7,2.68,2,0,54.0,Warm_Educational_Nurture,1
IOT_ACC_002548,Smart_Cam_Solo,2,0.61,0,0,3.8,Low_Propensity_Keep_Basic,0
IOT_ACC_002549,Video_Doorbell_Basic,6,9.88,5,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002550,Smart_Cam_Solo,2,1.31,2,0,24.4,Low_Propensity_Keep_Basic,0
IOT_ACC_002551,Smart_Cam_Solo,1,1.33,1,1,25.0,Low_Propensity_Keep_Basic,0
IOT_ACC_002552,Smart_Cam_Solo,5,1.35,0,0,25.5,Low_Propensity_Keep_Basic,1
IOT_ACC_002553,Video_Doorbell_Basic,4,3.39,0,2,40.2,Low_Propensity_Keep_Basic,0
IOT_ACC_002554,Video_Doorbell_Basic,4,2.5,2,1,42.5,Low_Propensity_Keep_Basic,1
IOT_ACC_002555,Smart_Cam_Solo,4,1.65,2,0,46.0,Warm_Educational_Nurture,1
IOT_ACC_002556,Multi_Sensor_Hub,4,3.11,2,2,54.3,Warm_Educational_Nurture,0
IOT_ACC_002557,Video_Doorbell_Basic,2,1.91,2,2,44.3,Low_Propensity_Keep_Basic,1
IOT_ACC_002558,Smart_Cam_Solo,5,4.91,4,3,97.2,Hot_Lead_Direct_Offer,1
IOT_ACC_002559,Video_Doorbell_Basic,4,2.92,1,4,58.8,Warm_Educational_Nurture,0
IOT_ACC_002560,Video_Doorbell_Basic,3,2.61,2,2,48.7,Warm_Educational_Nurture,1
IOT_ACC_002561,Video_Doorbell_Basic,3,0.91,2,0,35.4,Low_Propensity_Keep_Basic,0
IOT_ACC_002562,Smart_Cam_Solo,5,1.23,2,0,33.0,Low_Propensity_Keep_Basic,0
IOT_ACC_002563,Multi_Sensor_Hub,2,1.75,2,2,37.3,Low_Propensity_Keep_Basic,0
IOT_ACC_002564,Multi_Sensor_Hub,2,3.04,0,0,21.1,Low_Propensity_Keep_Basic,0
IOT_ACC_002565,Smart_Cam_Solo,5,0.87,2,0,33.2,Low_Propensity_Keep_Basic,0
IOT_ACC_002566,Video_Doorbell_Basic,1,1.25,2,0,30.5,Low_Propensity_Keep_Basic,1
IOT_ACC_002567,Multi_Sensor_Hub,4,6.81,5,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002568,Smart_Cam_Solo,3,6.51,5,3,90.6,Hot_Lead_Direct_Offer,1
IOT_ACC_002569,Multi_Sensor_Hub,2,7.14,6,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002570,Video_Doorbell_Basic,2,1.89,0,2,27.0,Low_Propensity_Keep_Basic,1
IOT_ACC_002571,Video_Doorbell_Basic,3,4.07,1,0,45.5,Warm_Educational_Nurture,0
IOT_ACC_002572,Video_Doorbell_Basic,3,3.29,2,1,58.7,Warm_Educational_Nurture,0
IOT_ACC_002573,Video_Doorbell_Basic,6,3.56,2,0,56.5,Warm_Educational_Nurture,0
IOT_ACC_002574,Video_Doorbell_Basic,4,1.4,0,0,19.6,Low_Propensity_Keep_Basic,0
IOT_ACC_002575,Smart_Cam_Solo,6,3.97,1,2,64.7,Warm_Educational_Nurture,1
IOT_ACC_002576,Video_Doorbell_Basic,3,1.23,1,0,18.1,Low_Propensity_Keep_Basic,1
IOT_ACC_002577,Smart_Cam_Solo,4,1.01,2,1,32.4,Low_Propensity_Keep_Basic,1
IOT_ACC_002578,Video_Doorbell_Basic,5,0.94,1,0,26.5,Low_Propensity_Keep_Basic,0
IOT_ACC_002579,Video_Doorbell_Basic,4,4.89,3,3,83.7,Hot_Lead_Direct_Offer,1
IOT_ACC_002580,Smart_Cam_Solo,3,2.94,0,1,39.2,Low_Propensity_Keep_Basic,0
IOT_ACC_002581,Video_Doorbell_Basic,8,4.7,6,1,90.0,Hot_Lead_Direct_Offer,1
IOT_ACC_002582,Multi_Sensor_Hub,2,6.08,5,1,78.3,Hot_Lead_Direct_Offer,0
IOT_ACC_002583,Multi_Sensor_Hub,5,3.77,2,1,50.3,Warm_Educational_Nurture,1
IOT_ACC_002584,Smart_Cam_Solo,4,2.41,0,0,35.9,Low_Propensity_Keep_Basic,1
